SEASON_YEAR,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,PTS
2010-11,Chicago Bulls,21000156,2010-11-16T00:00:00,CHI @ HOU,W,95
2010-11,Houston Rockets,21000156,2010-11-16T00:00:00,HOU vs. CHI,L,92
2010-11,Denver Nuggets,21000157,2010-11-16T00:00:00,DEN vs. NYK,W,120
2010-11,New York Knicks,21000157,2010-11-16T00:00:00,NYK @ DEN,L,118
2010-11,Miami Heat,21000158,2010-11-17T00:00:00,MIA vs. PHX,W,123
2010-11,Phoenix Suns,21000158,2010-11-17T00:00:00,PHX @ MIA,L,96
2010-11,Philadelphia 76ers,21000159,2010-11-17T00:00:00,PHI vs. TOR,L,86
2010-11,Toronto Raptors,21000159,2010-11-17T00:00:00,TOR @ PHI,W,94
2010-11,Boston Celtics,21000160,2010-11-17T00:00:00,BOS vs. WAS,W,114
2010-11,Washington Wizards,21000160,2010-11-17T00:00:00,WAS @ BOS,L,83
2010-11,Detroit Pistons,21000161,2010-11-17T00:00:00,DET vs. LAL,L,90
2010-11,Los Angeles Lakers,21000161,2010-11-17T00:00:00,LAL @ DET,W,103
2010-11,Los Angeles Clippers,21000162,2010-11-17T00:00:00,LAC @ MIN,L,111
2010-11,Minnesota Timberwolves,21000162,2010-11-17T00:00:00,MIN vs. LAC,W,113
2010-11,Dallas Mavericks,21000163,2010-11-17T00:00:00,DAL @ NOH,L,97
2010-11,New Orleans Hornets,21000163,2010-11-17T00:00:00,NOH vs. DAL,W,99
2010-11,Houston Rockets,21000164,2010-11-17T00:00:00,HOU @ OKC,L,99
2010-11,Oklahoma City Thunder,21000164,2010-11-17T00:00:00,OKC vs. HOU,W,116
2010-11,New Jersey Nets,21000165,2010-11-17T00:00:00,NJN @ UTA,L,88
2010-11,Utah Jazz,21000165,2010-11-17T00:00:00,UTA vs. NJN,W,98
2010-11,Chicago Bulls,21000166,2010-11-17T00:00:00,CHI @ SAS,L,94
2010-11,San Antonio Spurs,21000166,2010-11-17T00:00:00,SAS vs. CHI,W,103
2010-11,New York Knicks,21000167,2010-11-17T00:00:00,NYK @ SAC,W,113
2010-11,Sacramento Kings,21000167,2010-11-17T00:00:00,SAC vs. NYK,L,106
2010-11,Indiana Pacers,21000168,2010-11-18T00:00:00,IND vs. LAC,W,107
2010-11,Los Angeles Clippers,21000168,2010-11-18T00:00:00,LAC @ IND,L,80
2010-11,Orlando Magic,21000169,2010-11-18T00:00:00,ORL vs. PHX,W,105
2010-11,Phoenix Suns,21000169,2010-11-18T00:00:00,PHX @ ORL,L,89
2010-11,Denver Nuggets,21000170,2010-11-18T00:00:00,DEN @ POR,L,83
2010-11,Portland Trail Blazers,21000170,2010-11-18T00:00:00,POR vs. DEN,W,86
2010-11,Boston Celtics,21000171,2010-11-19T00:00:00,BOS vs. OKC,L,84
2010-11,Oklahoma City Thunder,21000171,2010-11-19T00:00:00,OKC @ BOS,W,89
2010-11,Milwaukee Bucks,21000172,2010-11-19T00:00:00,MIL @ PHI,L,79
2010-11,Philadelphia 76ers,21000172,2010-11-19T00:00:00,PHI vs. MIL,W,90
2010-11,Houston Rockets,21000173,2010-11-19T00:00:00,HOU @ TOR,L,96
2010-11,Toronto Raptors,21000173,2010-11-19T00:00:00,TOR vs. HOU,W,106
2010-11,Memphis Grizzlies,21000174,2010-11-19T00:00:00,MEM @ WAS,L,86
2010-11,Washington Wizards,21000174,2010-11-19T00:00:00,WAS vs. MEM,W,89
2010-11,Charlotte Bobcats,21000175,2010-11-19T00:00:00,CHA @ MIA,L,87
2010-11,Miami Heat,21000175,2010-11-19T00:00:00,MIA vs. CHA,W,95
2010-11,Los Angeles Lakers,21000176,2010-11-19T00:00:00,LAL @ MIN,W,112
2010-11,Minnesota Timberwolves,21000176,2010-11-19T00:00:00,MIN vs. LAL,L,95
2010-11,Cleveland Cavaliers,21000177,2010-11-19T00:00:00,CLE @ NOH,L,101
2010-11,New Orleans Hornets,21000177,2010-11-19T00:00:00,NOH vs. CLE,W,108
2010-11,San Antonio Spurs,21000178,2010-11-19T00:00:00,SAS @ UTA,W,94
2010-11,Utah Jazz,21000178,2010-11-19T00:00:00,UTA vs. SAS,L,82
2010-11,Chicago Bulls,21000179,2010-11-19T00:00:00,CHI @ DAL,W,88
2010-11,Dallas Mavericks,21000179,2010-11-19T00:00:00,DAL vs. CHI,L,83
2010-11,New Jersey Nets,21000180,2010-11-19T00:00:00,NJN @ SAC,L,81
2010-11,Sacramento Kings,21000180,2010-11-19T00:00:00,SAC vs. NJN,W,86
2010-11,Golden State Warriors,21000181,2010-11-19T00:00:00,GSW vs. NYK,L,119
2010-11,New York Knicks,21000181,2010-11-19T00:00:00,NYK @ GSW,W,125
2010-11,Charlotte Bobcats,21000182,2010-11-20T00:00:00,CHA vs. PHX,W,123
2010-11,Phoenix Suns,21000182,2010-11-20T00:00:00,PHX @ CHA,L,105
2010-11,Indiana Pacers,21000183,2010-11-20T00:00:00,IND vs. ORL,L,86
2010-11,Orlando Magic,21000183,2010-11-20T00:00:00,ORL @ IND,W,90
2010-11,Atlanta Hawks,21000184,2010-11-20T00:00:00,ATL vs. DAL,L,93
2010-11,Dallas Mavericks,21000184,2010-11-20T00:00:00,DAL @ ATL,W,98
2010-11,Memphis Grizzlies,21000185,2010-11-20T00:00:00,MEM vs. MIA,W,97
2010-11,Miami Heat,21000185,2010-11-20T00:00:00,MIA @ MEM,L,95
2010-11,Milwaukee Bucks,21000186,2010-11-20T00:00:00,MIL vs. OKC,L,81
2010-11,Oklahoma City Thunder,21000186,2010-11-20T00:00:00,OKC @ MIL,W,82
2010-11,Cleveland Cavaliers,21000187,2010-11-20T00:00:00,CLE @ SAS,L,92
2010-11,San Antonio Spurs,21000187,2010-11-20T00:00:00,SAS vs. CLE,W,116
2010-11,Denver Nuggets,21000188,2010-11-20T00:00:00,DEN vs. NJN,W,107
2010-11,New Jersey Nets,21000188,2010-11-20T00:00:00,NJN @ DEN,L,103
2010-11,Portland Trail Blazers,21000189,2010-11-20T00:00:00,POR vs. UTA,L,94
2010-11,Utah Jazz,21000189,2010-11-20T00:00:00,UTA @ POR,W,103
2010-11,Los Angeles Clippers,21000190,2010-11-20T00:00:00,LAC vs. NYK,L,115
2010-11,New York Knicks,21000190,2010-11-20T00:00:00,NYK @ LAC,W,124
2010-11,Boston Celtics,21000191,2010-11-21T00:00:00,BOS @ TOR,L,101
2010-11,Toronto Raptors,21000191,2010-11-21T00:00:00,TOR vs. BOS,W,102
2010-11,Detroit Pistons,21000192,2010-11-21T00:00:00,DET vs. WAS,W,115
2010-11,Washington Wizards,21000192,2010-11-21T00:00:00,WAS @ DET,L,110
2010-11,New Orleans Hornets,21000193,2010-11-21T00:00:00,NOH @ SAC,W,75
2010-11,Sacramento Kings,21000193,2010-11-21T00:00:00,SAC vs. NOH,L,71
2010-11,Golden State Warriors,21000194,2010-11-21T00:00:00,GSW @ LAL,L,89
2010-11,Los Angeles Lakers,21000194,2010-11-21T00:00:00,LAL vs. GSW,W,117
2010-11,Atlanta Hawks,21000195,2010-11-22T00:00:00,ATL vs. BOS,L,76
2010-11,Boston Celtics,21000195,2010-11-22T00:00:00,BOS @ ATL,W,99
2010-11,Indiana Pacers,21000196,2010-11-22T00:00:00,IND @ MIA,W,93
2010-11,Miami Heat,21000196,2010-11-22T00:00:00,MIA vs. IND,L,77
2010-11,Minnesota Timberwolves,21000197,2010-11-22T00:00:00,MIN @ OKC,L,107
2010-11,Oklahoma City Thunder,21000197,2010-11-22T00:00:00,OKC vs. MIN,W,117
2010-11,Houston Rockets,21000198,2010-11-22T00:00:00,HOU vs. PHX,L,116
2010-11,Phoenix Suns,21000198,2010-11-22T00:00:00,PHX @ HOU,W,123
2010-11,Orlando Magic,21000199,2010-11-22T00:00:00,ORL @ SAS,L,97
2010-11,San Antonio Spurs,21000199,2010-11-22T00:00:00,SAS vs. ORL,W,106
2010-11,Sacramento Kings,21000200,2010-11-22T00:00:00,SAC @ UTA,L,83
2010-11,Utah Jazz,21000200,2010-11-22T00:00:00,UTA vs. SAC,W,94
2010-11,Denver Nuggets,21000201,2010-11-22T00:00:00,DEN @ GSW,W,106
2010-11,Golden State Warriors,21000201,2010-11-22T00:00:00,GSW vs. DEN,L,89
2010-11,Los Angeles Clippers,21000202,2010-11-22T00:00:00,LAC vs. NOH,W,99
2010-11,New Orleans Hornets,21000202,2010-11-22T00:00:00,NOH @ LAC,L,95
2010-11,Cleveland Cavaliers,21000203,2010-11-23T00:00:00,CLE @ IND,L,89
2010-11,Indiana Pacers,21000203,2010-11-23T00:00:00,IND vs. CLE,W,100
2010-11,Atlanta Hawks,21000204,2010-11-23T00:00:00,ATL @ NJN,L,101
2010-11,New Jersey Nets,21000204,2010-11-23T00:00:00,NJN vs. ATL,W,107
2010-11,Philadelphia 76ers,21000205,2010-11-23T00:00:00,PHI @ WAS,L,114
2010-11,Washington Wizards,21000205,2010-11-23T00:00:00,WAS vs. PHI,W,116
2010-11,Charlotte Bobcats,21000206,2010-11-23T00:00:00,CHA @ NYK,L,107
2010-11,New York Knicks,21000206,2010-11-23T00:00:00,NYK vs. CHA,W,110
2010-11,Dallas Mavericks,21000207,2010-11-23T00:00:00,DAL vs. DET,W,88
2010-11,Detroit Pistons,21000207,2010-11-23T00:00:00,DET @ DAL,L,84
2010-11,Chicago Bulls,21000208,2010-11-23T00:00:00,CHI @ LAL,L,91
2010-11,Los Angeles Lakers,21000208,2010-11-23T00:00:00,LAL vs. CHI,W,98
2010-11,Charlotte Bobcats,21000209,2010-11-24T00:00:00,CHA vs. NYK,L,95
2010-11,New York Knicks,21000209,2010-11-24T00:00:00,NYK @ CHA,W,99
2010-11,Cleveland Cavaliers,21000210,2010-11-24T00:00:00,CLE vs. MIL,W,83
2010-11,Milwaukee Bucks,21000210,2010-11-24T00:00:00,MIL @ CLE,L,81
2010-11,Philadelphia 76ers,21000211,2010-11-24T00:00:00,PHI @ TOR,L,90
2010-11,Toronto Raptors,21000211,2010-11-24T00:00:00,TOR vs. PHI,W,106
2010-11,Boston Celtics,21000212,2010-11-24T00:00:00,BOS vs. NJN,W,89
2010-11,New Jersey Nets,21000212,2010-11-24T00:00:00,NJN @ BOS,L,83
2010-11,Miami Heat,21000213,2010-11-24T00:00:00,MIA @ ORL,L,95
2010-11,Orlando Magic,21000213,2010-11-24T00:00:00,ORL vs. MIA,W,104
2010-11,Detroit Pistons,21000214,2010-11-24T00:00:00,DET @ MEM,L,84
2010-11,Memphis Grizzlies,21000214,2010-11-24T00:00:00,MEM vs. DET,W,105
2010-11,Minnesota Timberwolves,21000215,2010-11-24T00:00:00,MIN vs. SAS,L,109
2010-11,San Antonio Spurs,21000215,2010-11-24T00:00:00,SAS @ MIN,W,113
2010-11,Dallas Mavericks,21000216,2010-11-24T00:00:00,DAL @ OKC,W,111
2010-11,Oklahoma City Thunder,21000216,2010-11-24T00:00:00,OKC vs. DAL,L,103
2010-11,Golden State Warriors,21000217,2010-11-24T00:00:00,GSW @ HOU,L,101
2010-11,Houston Rockets,21000217,2010-11-24T00:00:00,HOU vs. GSW,W,111
2010-11,Chicago Bulls,21000218,2010-11-24T00:00:00,CHI @ PHX,W,123
2010-11,Phoenix Suns,21000218,2010-11-24T00:00:00,PHX vs. CHI,L,115
2010-11,New Orleans Hornets,21000219,2010-11-24T00:00:00,NOH @ UTA,L,87
2010-11,Utah Jazz,21000219,2010-11-24T00:00:00,UTA vs. NOH,W,105
2010-11,Atlanta Hawks,21000220,2010-11-25T00:00:00,ATL vs. WAS,W,116
2010-11,Washington Wizards,21000220,2010-11-25T00:00:00,WAS @ ATL,L,96
2010-11,Los Angeles Clippers,21000221,2010-11-25T00:00:00,LAC vs. SAC,W,100
2010-11,Sacramento Kings,21000221,2010-11-25T00:00:00,SAC @ LAC,L,82
2010-11,Charlotte Bobcats,21000222,2010-11-26T00:00:00,CHA vs. HOU,W,99
2010-11,Houston Rockets,21000222,2010-11-26T00:00:00,HOU @ CHA,L,89
2010-11,Cleveland Cavaliers,21000223,2010-11-26T00:00:00,CLE @ ORL,L,100
2010-11,Orlando Magic,21000223,2010-11-26T00:00:00,ORL vs. CLE,W,111
2010-11,Boston Celtics,21000224,2010-11-26T00:00:00,BOS vs. TOR,W,110
2010-11,Toronto Raptors,21000224,2010-11-26T00:00:00,TOR @ BOS,L,101
2010-11,Detroit Pistons,21000225,2010-11-26T00:00:00,DET vs. MIL,W,103
2010-11,Milwaukee Bucks,21000225,2010-11-26T00:00:00,MIL @ DET,L,89
2010-11,Miami Heat,21000226,2010-11-26T00:00:00,MIA vs. PHI,W,99
2010-11,Philadelphia 76ers,21000226,2010-11-26T00:00:00,PHI @ MIA,L,90
2010-11,Indiana Pacers,21000227,2010-11-26T00:00:00,IND vs. OKC,L,106
2010-11,Oklahoma City Thunder,21000227,2010-11-26T00:00:00,OKC @ IND,W,110
2010-11,Dallas Mavericks,21000228,2010-11-26T00:00:00,DAL @ SAS,W,103
2010-11,San Antonio Spurs,21000228,2010-11-26T00:00:00,SAS vs. DAL,L,94
2010-11,Chicago Bulls,21000229,2010-11-26T00:00:00,CHI @ DEN,L,97
2010-11,Denver Nuggets,21000229,2010-11-26T00:00:00,DEN vs. CHI,W,98
2010-11,Los Angeles Clippers,21000230,2010-11-26T00:00:00,LAC @ PHX,L,108
2010-11,Phoenix Suns,21000230,2010-11-26T00:00:00,PHX vs. LAC,W,116
2010-11,Los Angeles Lakers,21000231,2010-11-26T00:00:00,LAL @ UTA,L,96
2010-11,Utah Jazz,21000231,2010-11-26T00:00:00,UTA vs. LAL,W,102
2010-11,Golden State Warriors,21000232,2010-11-26T00:00:00,GSW @ MEM,L,111
2010-11,Memphis Grizzlies,21000232,2010-11-26T00:00:00,MEM vs. GSW,W,116
2010-11,New Orleans Hornets,21000233,2010-11-26T00:00:00,NOH @ POR,W,97
2010-11,Portland Trail Blazers,21000233,2010-11-26T00:00:00,POR vs. NOH,L,78
2010-11,Atlanta Hawks,21000234,2010-11-27T00:00:00,ATL @ NYK,W,99
2010-11,New York Knicks,21000234,2010-11-27T00:00:00,NYK vs. ATL,L,90
2010-11,Orlando Magic,21000235,2010-11-27T00:00:00,ORL @ WAS,W,100
2010-11,Washington Wizards,21000235,2010-11-27T00:00:00,WAS vs. ORL,L,99
2010-11,Cleveland Cavaliers,21000236,2010-11-27T00:00:00,CLE vs. MEM,W,92
2010-11,Memphis Grizzlies,21000236,2010-11-27T00:00:00,MEM @ CLE,L,86
2010-11,New Jersey Nets,21000237,2010-11-27T00:00:00,NJN @ PHI,L,86
2010-11,Philadelphia 76ers,21000237,2010-11-27T00:00:00,PHI vs. NJN,W,102
2010-11,Golden State Warriors,21000238,2010-11-27T00:00:00,GSW @ MIN,W,104
2010-11,Minnesota Timberwolves,21000238,2010-11-27T00:00:00,MIN vs. GSW,L,94
2010-11,Dallas Mavericks,21000239,2010-11-27T00:00:00,DAL vs. MIA,W,106
2010-11,Miami Heat,21000239,2010-11-27T00:00:00,MIA @ DAL,L,95
2010-11,Charlotte Bobcats,21000240,2010-11-27T00:00:00,CHA @ MIL,L,101
2010-11,Milwaukee Bucks,21000240,2010-11-27T00:00:00,MIL vs. CHA,W,104
2010-11,Chicago Bulls,21000241,2010-11-27T00:00:00,CHI @ SAC,W,96
2010-11,Sacramento Kings,21000241,2010-11-27T00:00:00,SAC vs. CHI,L,85
2010-11,Atlanta Hawks,21000242,2010-11-28T00:00:00,ATL @ TOR,W,96
2010-11,Toronto Raptors,21000242,2010-11-28T00:00:00,TOR vs. ATL,L,78
2010-11,Detroit Pistons,21000243,2010-11-28T00:00:00,DET vs. NYK,L,116
2010-11,New York Knicks,21000243,2010-11-28T00:00:00,NYK @ DET,W,125
2010-11,New Orleans Hornets,21000244,2010-11-28T00:00:00,NOH vs. SAS,L,95
2010-11,San Antonio Spurs,21000244,2010-11-28T00:00:00,SAS @ NOH,W,109
2010-11,Los Angeles Clippers,21000245,2010-11-28T00:00:00,LAC vs. UTA,L,97
2010-11,Utah Jazz,21000245,2010-11-28T00:00:00,UTA @ LAC,W,109
2010-11,New Jersey Nets,21000246,2010-11-28T00:00:00,NJN vs. POR,W,98
2010-11,Portland Trail Blazers,21000246,2010-11-28T00:00:00,POR @ NJN,L,96
2010-11,Houston Rockets,21000247,2010-11-28T00:00:00,HOU vs. OKC,W,99
2010-11,Oklahoma City Thunder,21000247,2010-11-28T00:00:00,OKC @ HOU,L,98
2010-11,Denver Nuggets,21000248,2010-11-28T00:00:00,DEN vs. PHX,W,138
2010-11,Phoenix Suns,21000248,2010-11-28T00:00:00,PHX @ DEN,L,133
2010-11,Indiana Pacers,21000249,2010-11-28T00:00:00,IND @ LAL,W,95
2010-11,Los Angeles Lakers,21000249,2010-11-28T00:00:00,LAL vs. IND,L,92
2010-11,Miami Heat,21000250,2010-11-29T00:00:00,MIA vs. WAS,W,105
2010-11,Washington Wizards,21000250,2010-11-29T00:00:00,WAS @ MIA,L,94
2010-11,New Orleans Hornets,21000251,2010-11-29T00:00:00,NOH @ OKC,L,89
2010-11,Oklahoma City Thunder,21000251,2010-11-29T00:00:00,OKC vs. NOH,W,95
2010-11,Dallas Mavericks,21000252,2010-11-29T00:00:00,DAL vs. HOU,W,101
2010-11,Houston Rockets,21000252,2010-11-29T00:00:00,HOU @ DAL,L,91
2010-11,Milwaukee Bucks,21000253,2010-11-29T00:00:00,MIL @ UTA,L,88
2010-11,Utah Jazz,21000253,2010-11-29T00:00:00,UTA vs. MIL,W,109
2010-11,Boston Celtics,21000254,2010-11-30T00:00:00,BOS @ CLE,W,106
2010-11,Cleveland Cavaliers,21000254,2010-11-30T00:00:00,CLE vs. BOS,L,87
2010-11,Detroit Pistons,21000255,2010-11-30T00:00:00,DET @ ORL,L,79
2010-11,Orlando Magic,21000255,2010-11-30T00:00:00,ORL vs. DET,W,90
2010-11,Philadelphia 76ers,21000256,2010-11-30T00:00:00,PHI vs. POR,W,88
2010-11,Portland Trail Blazers,21000256,2010-11-30T00:00:00,POR @ PHI,L,79
2010-11,New Jersey Nets,21000257,2010-11-30T00:00:00,NJN @ NYK,L,100
2010-11,New York Knicks,21000257,2010-11-30T00:00:00,NYK vs. NJN,W,111
2010-11,Los Angeles Lakers,21000258,2010-11-30T00:00:00,LAL @ MEM,L,96
2010-11,Memphis Grizzlies,21000258,2010-11-30T00:00:00,MEM vs. LAL,W,98
2010-11,Indiana Pacers,21000259,2010-11-30T00:00:00,IND @ SAC,W,107
2010-11,Sacramento Kings,21000259,2010-11-30T00:00:00,SAC vs. IND,L,98
2010-11,Golden State Warriors,21000260,2010-11-30T00:00:00,GSW vs. SAS,L,98
2010-11,San Antonio Spurs,21000260,2010-11-30T00:00:00,SAS @ GSW,W,118
2010-11,Atlanta Hawks,21000261,2010-12-01T00:00:00,ATL vs. MEM,W,112
2010-11,Memphis Grizzlies,21000261,2010-12-01T00:00:00,MEM @ ATL,L,109
2010-11,New Jersey Nets,21000262,2010-12-01T00:00:00,NJN vs. OKC,L,120
2010-11,Oklahoma City Thunder,21000262,2010-12-01T00:00:00,OKC @ NJN,W,123
2010-11,Toronto Raptors,21000263,2010-12-01T00:00:00,TOR vs. WAS,W,127
2010-11,Washington Wizards,21000263,2010-12-01T00:00:00,WAS @ TOR,L,108
2010-11,Boston Celtics,21000264,2010-12-01T00:00:00,BOS vs. POR,W,99
2010-11,Portland Trail Blazers,21000264,2010-12-01T00:00:00,POR @ BOS,L,95
2010-11,Detroit Pistons,21000265,2010-12-01T00:00:00,DET @ MIA,L,72
2010-11,Miami Heat,21000265,2010-12-01T00:00:00,MIA vs. DET,W,97
2010-11,Chicago Bulls,21000266,2010-12-01T00:00:00,CHI vs. ORL,L,78
2010-11,Orlando Magic,21000266,2010-12-01T00:00:00,ORL @ CHI,W,107
2010-11,Charlotte Bobcats,21000267,2010-12-01T00:00:00,CHA @ NOH,L,73
2010-11,New Orleans Hornets,21000267,2010-12-01T00:00:00,NOH vs. CHA,W,89
2010-11,Dallas Mavericks,21000268,2010-12-01T00:00:00,DAL vs. MIN,W,100
2010-11,Minnesota Timberwolves,21000268,2010-12-01T00:00:00,MIN @ DAL,L,86
2010-11,Houston Rockets,21000269,2010-12-01T00:00:00,HOU vs. LAL,W,109
2010-11,Los Angeles Lakers,21000269,2010-12-01T00:00:00,LAL @ HOU,L,99
2010-11,Denver Nuggets,21000270,2010-12-01T00:00:00,DEN vs. MIL,W,105
2010-11,Milwaukee Bucks,21000270,2010-12-01T00:00:00,MIL @ DEN,L,94
2010-11,Indiana Pacers,21000271,2010-12-01T00:00:00,IND @ UTA,L,88
2010-11,Utah Jazz,21000271,2010-12-01T00:00:00,UTA vs. IND,W,110
2010-11,Los Angeles Clippers,21000272,2010-12-01T00:00:00,LAC vs. SAS,W,90
2010-11,San Antonio Spurs,21000272,2010-12-01T00:00:00,SAS @ LAC,L,85
2010-11,Cleveland Cavaliers,21000273,2010-12-02T00:00:00,CLE vs. MIA,L,90
2010-11,Miami Heat,21000273,2010-12-02T00:00:00,MIA @ CLE,W,118
2010-11,Golden State Warriors,21000274,2010-12-02T00:00:00,GSW vs. PHX,L,101
2010-11,Phoenix Suns,21000274,2010-12-02T00:00:00,PHX @ GSW,W,107
2010-11,Charlotte Bobcats,21000275,2010-12-03T00:00:00,CHA vs. NJN,W,91
2010-11,New Jersey Nets,21000275,2010-12-03T00:00:00,NJN @ CHA,L,84
2010-11,Oklahoma City Thunder,21000276,2010-12-03T00:00:00,OKC @ TOR,L,99
2010-11,Toronto Raptors,21000276,2010-12-03T00:00:00,TOR vs. OKC,W,111
2010-11,Portland Trail Blazers,21000277,2010-12-03T00:00:00,POR @ WAS,L,79
2010-11,Washington Wizards,21000277,2010-12-03T00:00:00,WAS vs. POR,W,83
2010-11,Atlanta Hawks,21000278,2010-12-03T00:00:00,ATL vs. PHI,W,93
2010-11,Philadelphia 76ers,21000278,2010-12-03T00:00:00,PHI @ ATL,L,88
2010-11,Detroit Pistons,21000279,2010-12-03T00:00:00,DET vs. ORL,L,91
2010-11,Orlando Magic,21000279,2010-12-03T00:00:00,ORL @ DET,W,104
2010-11,Boston Celtics,21000280,2010-12-03T00:00:00,BOS vs. CHI,W,104
2010-11,Chicago Bulls,21000280,2010-12-03T00:00:00,CHI @ BOS,L,92
2010-11,Houston Rockets,21000281,2010-12-03T00:00:00,HOU @ MEM,W,127
2010-11,Memphis Grizzlies,21000281,2010-12-03T00:00:00,MEM vs. HOU,L,111
2010-11,New Orleans Hornets,21000282,2010-12-03T00:00:00,NOH vs. NYK,L,92
2010-11,New York Knicks,21000282,2010-12-03T00:00:00,NYK @ NOH,W,100
2010-11,Minnesota Timberwolves,21000283,2010-12-03T00:00:00,MIN @ SAS,L,101
2010-11,San Antonio Spurs,21000283,2010-12-03T00:00:00,SAS vs. MIN,W,107
2010-11,Denver Nuggets,21000284,2010-12-03T00:00:00,DEN vs. LAC,W,109
2010-11,Los Angeles Clippers,21000284,2010-12-03T00:00:00,LAC @ DEN,L,104
2010-11,Indiana Pacers,21000285,2010-12-03T00:00:00,IND @ PHX,L,97
2010-11,Phoenix Suns,21000285,2010-12-03T00:00:00,PHX vs. IND,W,105
2010-11,Dallas Mavericks,21000286,2010-12-03T00:00:00,DAL @ UTA,W,93
2010-11,Utah Jazz,21000286,2010-12-03T00:00:00,UTA vs. DAL,L,81
2010-11,Los Angeles Lakers,21000287,2010-12-03T00:00:00,LAL vs. SAC,W,113
2010-11,Sacramento Kings,21000287,2010-12-03T00:00:00,SAC @ LAL,L,80
2010-11,Atlanta Hawks,21000288,2010-12-04T00:00:00,ATL @ MIA,L,77
2010-11,Miami Heat,21000288,2010-12-04T00:00:00,MIA vs. ATL,W,89
2010-11,Charlotte Bobcats,21000289,2010-12-04T00:00:00,CHA @ PHI,L,91
2010-11,Philadelphia 76ers,21000289,2010-12-04T00:00:00,PHI vs. CHA,W,109
2010-11,Chicago Bulls,21000290,2010-12-04T00:00:00,CHI vs. HOU,W,119
2010-11,Houston Rockets,21000290,2010-12-04T00:00:00,HOU @ CHI,L,116
2010-11,Cleveland Cavaliers,21000291,2010-12-04T00:00:00,CLE @ MIN,L,95
2010-11,Minnesota Timberwolves,21000291,2010-12-04T00:00:00,MIN vs. CLE,W,129
2010-11,Milwaukee Bucks,21000292,2010-12-04T00:00:00,MIL vs. ORL,W,96
2010-11,Orlando Magic,21000292,2010-12-04T00:00:00,ORL @ MIL,L,85
2010-11,Dallas Mavericks,21000293,2010-12-04T00:00:00,DAL @ SAC,W,105
2010-11,Sacramento Kings,21000293,2010-12-04T00:00:00,SAC vs. DAL,L,103
2010-11,Boston Celtics,21000294,2010-12-05T00:00:00,BOS @ NJN,W,100
2010-11,New Jersey Nets,21000294,2010-12-05T00:00:00,NJN vs. BOS,L,75
2010-11,New York Knicks,21000295,2010-12-05T00:00:00,NYK @ TOR,W,116
2010-11,Toronto Raptors,21000295,2010-12-05T00:00:00,TOR vs. NYK,L,99
2010-11,Cleveland Cavaliers,21000296,2010-12-05T00:00:00,CLE @ DET,L,92
2010-11,Detroit Pistons,21000296,2010-12-05T00:00:00,DET vs. CLE,W,102
2010-11,Golden State Warriors,21000297,2010-12-05T00:00:00,GSW @ OKC,L,109
2010-11,Oklahoma City Thunder,21000297,2010-12-05T00:00:00,OKC vs. GSW,W,114
2010-11,New Orleans Hornets,21000298,2010-12-05T00:00:00,NOH @ SAS,L,84
2010-11,San Antonio Spurs,21000298,2010-12-05T00:00:00,SAS vs. NOH,W,109
2010-11,Denver Nuggets,21000299,2010-12-05T00:00:00,DEN vs. MEM,W,108
2010-11,Memphis Grizzlies,21000299,2010-12-05T00:00:00,MEM @ DEN,L,107
2010-11,Phoenix Suns,21000300,2010-12-05T00:00:00,PHX vs. WAS,W,125
2010-11,Washington Wizards,21000300,2010-12-05T00:00:00,WAS @ PHX,L,108
2010-11,Los Angeles Clippers,21000301,2010-12-05T00:00:00,LAC @ POR,L,91
2010-11,Portland Trail Blazers,21000301,2010-12-05T00:00:00,POR vs. LAC,W,100
2010-11,Indiana Pacers,21000302,2010-12-06T00:00:00,IND vs. TOR,W,124
2010-11,Toronto Raptors,21000302,2010-12-06T00:00:00,TOR @ IND,L,100
2010-11,Atlanta Hawks,21000303,2010-12-06T00:00:00,ATL @ ORL,W,80
2010-11,Orlando Magic,21000303,2010-12-06T00:00:00,ORL vs. ATL,L,74
2010-11,Minnesota Timberwolves,21000304,2010-12-06T00:00:00,MIN @ NYK,L,114
2010-11,New York Knicks,21000304,2010-12-06T00:00:00,NYK vs. MIN,W,121
2010-11,Chicago Bulls,21000305,2010-12-06T00:00:00,CHI vs. OKC,W,99
2010-11,Oklahoma City Thunder,21000305,2010-12-06T00:00:00,OKC @ CHI,L,90
2010-11,Miami Heat,21000306,2010-12-06T00:00:00,MIA @ MIL,W,88
2010-11,Milwaukee Bucks,21000306,2010-12-06T00:00:00,MIL vs. MIA,L,78
2010-11,Memphis Grizzlies,21000307,2010-12-06T00:00:00,MEM @ UTA,L,85
2010-11,Utah Jazz,21000307,2010-12-06T00:00:00,UTA vs. MEM,W,94
2010-11,Los Angeles Clippers,21000308,2010-12-06T00:00:00,LAC vs. SAC,W,98
2010-11,Sacramento Kings,21000308,2010-12-06T00:00:00,SAC @ LAC,L,91
2010-11,Atlanta Hawks,21000309,2010-12-07T00:00:00,ATL vs. NJN,W,116
2010-11,New Jersey Nets,21000309,2010-12-07T00:00:00,NJN @ ATL,L,101
2010-11,Charlotte Bobcats,21000310,2010-12-07T00:00:00,CHA vs. DEN,W,100
2010-11,Denver Nuggets,21000310,2010-12-07T00:00:00,DEN @ CHA,L,98
